"중소단체
계약번호",변경회차,단체계약명,지원구분,보험계약자,등록건수,대상건수,제외건수,신청일,확정일,보험계약기간,진행상태,기업규모,"일괄가입
방식여부",부서,담당자,대표지원기관,"지원
진행상태"
1120070022,1,[특약추가]2020년 신한은행-KOTRA 1차 수출기업화 수출안전망,구 수출안전망보험 특약,신한은행,192,192,0,2020.07.23,2020.07.10,2020.08.13 ~ 2021.07.09,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,신한은행,지원완료
1120070022,0,2020년 신한은행-KOTRA 1차 수출기업화 수출안전망,구 수출안전망보험 특약,신한은행,950,706,244,2020.07.22,2020.07.10,2020.07.10 ~ 2021.07.09,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,신한은행,지원완료
1120070021,0,"2020 인천시청 단체보험 (2차, 7월, 신규)",구 단체보험 특약,인천광역시청,44,44,0,2020.07.21,2020.07.01,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120070020,0,2020년 밀양시청 단기수출보험(중소중견plus+) 단체보험,구 단체보험 특약,밀양시청,10,10,0,2020.07.15,2020.07.15,2020.07.18 ~ 2021.07.17,확정완료,중소기업(구 단체특약),N,경남지사,김지은1,밀양시청,지원완료
1120070019,0,2020년 무역협회 10차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,7,5,2,2020.07.10,2020.07.10,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120070018,0,2020년 무역협회 10차 단체보험,구 단체보험 특약,(사)한국무역협회,34,19,15,2020.07.10,2020.07.10,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120070017,0,2020년 7월 김포시청 단체보험,구 단체보험 특약,김포시청,2,2,0,2020.07.03,2020.06.30,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기북부지사,오가은,김포시청,지원완료
1120070016,1,[특약추가]2020 경상북도청 일괄가입방식 수출안전망보험,구 수출안전망보험 특약,경북도청,15,7,8,2020.07.10,2020.07.02,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,홍성우,경북도청,지원완료
1120070016,0,2020 경상북도청 일괄가입방식 수출안전망보험,구 수출안전망보험 특약,경북도청,"1,243","1,228",15,2020.07.02,2020.07.02,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,홍성우,경북도청,지원완료
1120070015,1,[특약추가]2020 대구광역시청 일괄가입방식 수출안전망보험,구 수출안전망보험 특약,대구광역시청,25,9,16,2020.07.10,2020.07.02,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,홍성우,대구광역시청,지원완료
1120070015,0,2020 대구광역시청 일괄가입방식 수출안전망보험,구 수출안전망보험 특약,대구광역시청,"1,412","1,387",25,2020.07.02,2020.07.02,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,박재우,대구광역시청,지원완료
1120070014,1,[특약추가]2020 대구광역시청 일괄가입방식 단체보험,구 단체보험 특약,대구광역시청,9,8,1,2020.07.10,2020.07.03,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,홍성우,대구광역시청,지원완료
1120070014,0,2020 대구광역시청 일괄가입방식 단체보험,구 단체보험 특약,대구광역시청,"1,162","1,153",9,2020.07.02,2020.07.03,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,박재우,대구광역시청,지원완료
1120070012,0,"2020 인천시청 단체보험 (2차, 10월, 신규)",구 단체보험 특약,인천광역시청,1,1,0,2020.07.01,2020.07.01,2020.10.22 ~ 2021.10.21,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120070011,0,"2020 인천시청 단체보험 (2차, 6월, 갱신)",구 단체보험 특약,인천광역시청,4,4,0,2020.07.01,2020.07.01,2020.06.11 ~ 2021.06.10,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120070010,0,"2020 인천시청 단체보험 (2차, 8월, 갱신)",구 단체보험 특약,인천광역시청,6,6,0,2020.07.01,2020.07.01,2020.08.01 ~ 2021.07.31,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120070009,0,"2020 인천시청 단체보험 (2차, 8월, 갱신)",구 단체보험 특약,인천광역시청,3,3,0,2020.07.01,2020.07.01,2020.08.28 ~ 2021.08.27,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120070008,0,"2020 인천시청 단체보험 (2차, 10월, 갱신)",구 단체보험 특약,인천광역시청,2,2,0,2020.07.01,2020.07.01,2020.10.01 ~ 2021.09.30,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120070007,0,2020 성남시 단체보험 (7월),구 단체보험 특약,성남시청,27,26,1,2020.07.01,2020.07.01,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,성남시청,지원완료
1120070006,0,"2020 인천시청 단체보험 (2차, 11월, 갱신)",구 단체보험 특약,인천광역시청,9,9,0,2020.07.01,2020.07.01,2020.11.21 ~ 2021.11.20,확정완료,중소기업(구 단체특약),N,인천지사,김민규,인천광역시청,지원완료
1120070004,1,[특약추가]2020 경상북도청 일괄가입방식 단체보험,구 단체보험 특약,경북도청,21,8,13,2020.07.10,2020.07.03,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,홍성우,경북도청,지원완료
1120070004,0,2020 경상북도청 일괄가입방식 단체보험,구 단체보험 특약,경북도청,"1,058","1,037",21,2020.07.01,2020.07.03,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,홍성우,경북도청,지원완료
1120070003,0,2020년도 당진시청 단체보험 신규(6개사),구 단체보험 특약,당진시청,6,6,0,2020.07.01,2020.07.01,2020.10.08 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,천안출장소,전홍기,당진시청,지원완료
1120070002,5,[특약추가]2020년도 당진시청 단체보험 갱신,구 단체보험 특약,당진시청,3,3,0,2021.03.30,2021.03.30,2021.03.30 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,천안출장소,전홍기,당진시청,지원완료
1120070002,4,[특약추가]2020년도 당진시청 단체보험 갱신,구 단체보험 특약,당진시청,1,1,0,2020.12.22,2020.12.22,2020.12.22 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,천안출장소,전홍기,당진시청,지원완료
1120070002,3,[특약추가]2020년도 당진시청 단체보험 갱신,구 단체보험 특약,당진시청,1,1,0,2020.10.26,2020.10.26,2020.10.26 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,천안출장소,전홍기,당진시청,지원완료
1120070002,2,[특약추가]2020년도 당진시청 단체보험 갱신,구 단체보험 특약,당진시청,4,4,0,2020.08.31,2020.08.31,2020.08.31 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,천안출장소,전홍기,당진시청,지원완료
1120070002,1,[특약추가]2020년도 당진시청 단체보험 갱신,구 단체보험 특약,당진시청,6,6,0,2020.07.24,2020.07.24,2020.07.24 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,천안출장소,전홍기,당진시청,지원완료
1120070002,0,2020년도 당진시청 단체보험 신규(4개사),구 단체보험 특약,당진시청,4,4,0,2020.07.01,2020.07.01,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,천안출장소,전홍기,당진시청,지원완료
1120070001,0,2020.7월 경기도청 단체보험(경기중소벤처기업청),구 단체보험 특약,경기도청,117,112,5,2020.07.01,2020.06.29,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120060040,3,[특약추가]2020년 광주광역시 단체보험(3차),구 단체보험 특약,광주광역시청,1,1,0,2021.04.15,2021.04.15,2021.04.15 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,광주전남지사,윤지은,광주광역시청,지원완료
1120060040,2,[특약추가]2020년 광주광역시 단체보험(2차),구 단체보험 특약,광주광역시청,9,9,0,2020.11.11,2020.11.11,2020.11.15 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,광주전남지사,윤지은,광주광역시청,지원완료
1120060040,1,[특약추가]2020년 광주광역시 단체보험,구 단체보험 특약,광주광역시청,6,6,0,2020.10.14,2020.10.14,2020.10.15 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,광주전남지사,윤지은,광주광역시청,지원완료
1120060040,0,2020년 광주광역시 단체보험,구 단체보험 특약,광주광역시청,48,48,0,2020.06.30,2020.06.30,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,광주전남지사,윤지은,광주광역시청,지원완료
1120060039,0,2020.7월 용인시청 단체보험,구 단체보험 특약,용인시청,7,7,0,2020.06.30,2020.06.30,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,윤동석,용인시청,지원완료
1120060038,0,2020 서울시 단체보험 7월 갱신,구 단체보험 특약,서울시청,49,49,0,2020.06.30,2020.06.30,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,중앙지사,배성규,서울특별시청,지원완료
1120060037,0,2020 서울시 단체보험 7월 신규,구 단체보험 특약,서울시청,26,25,1,2020.06.30,2020.06.30,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,중앙지사,배성규,서울특별시청,지원완료
1120060036,0,2020 안양창조산업진흥원 단체보험 7월 갱신,구 단체보험 특약,안양산업진흥원,3,3,0,2020.06.30,2020.06.30,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,강경민,안양시청,지원완료
1120060035,0,2020년 화성시 단체보험(7월분),구 단체보험 특약,화성시청,21,19,2,2020.06.29,2020.06.29,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,황지만,화성시청,지원완료
1120060032,0,[피보험자추가] 2020년 울산시청 중소Plus+ 단체보험_20.6월,구 단체보험 특약,울산광역시청,93,91,2,2020.06.29,2020.06.29,2020.07.01 ~ 2021.03.31,확정완료,중소기업(구 단체특약),N,울산지사,김진언,울산광역시청,지원완료
1120060031,0,"2020.7월 경기도청 단체보험(신규, 경기도 수출기업협회)",구 단체보험 특약,경기도청,13,13,0,2020.06.29,2020.06.29,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120060030,2,[특약추가]2020.7월 경기도청 단체보험(경기북부지사 갱신),구 단체보험 특약,경기도청,67,65,2,2020.07.02,2020.06.29,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120060030,1,[특약추가]2020.7월 경기도청 단체보험,구 단체보험 특약,경기도청,2,2,0,2020.07.01,2020.06.29,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120060030,0,2020.7월 경기도청 단체보험,구 단체보험 특약,경기도청,181,174,7,2020.06.29,2020.06.29,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,이성경,경기도청,지원완료
1120060029,3,[특약추가]강원도청 단체보험 2020(9월),구 단체보험 특약,강원특별자치도청,3,3,0,2020.09.25,2020.06.18,2020.09.25 ~ 2021.06.19,확정완료,중소기업(구 단체특약),N,강원지사,김형률,강원특별자치도청,지원완료
1120060029,2,[특약추가]강원도청 단체보험 2020,구 단체보험 특약,강원특별자치도청,5,5,0,2020.08.27,2020.06.18,2020.08.26 ~ 2021.06.19,확정완료,중소기업(구 단체특약),N,강원지사,김형률,강원특별자치도청,지원완료
1120060029,1,[특약추가]강원도청 단체보험 2020,구 단체보험 특약,강원특별자치도청,8,7,1,2020.07.30,2020.06.18,2020.07.20 ~ 2021.06.19,확정완료,중소기업(구 단체특약),N,강원지사,김형률,강원특별자치도청,지원완료
1120060029,0,강원도청 단체보험 2020,구 단체보험 특약,강원특별자치도청,56,56,0,2020.06.29,2020.06.18,2020.06.20 ~ 2021.06.19,확정완료,중소기업(구 단체특약),N,강원지사,김형률,강원특별자치도청,지원완료
1120060028,0,2020년 충북KOTRA지원단 단체보험,구 단체보험 특약,충북KOTRA지원단,24,24,0,2020.06.29,2020.06.29,2020.11.09 ~ 2021.11.08,확정완료,중소기업(구 단체특약),N,충북지사,이석영,충북도청,지원완료
1120060027,3,[특약추가]2020년도 세종특별자치시청 단체보험(4월),구 단체보험 특약,세종특별자치시청,1,1,0,2021.04.01,2021.04.01,2021.04.01 ~ 2021.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,박진수,세종특별자치시청,지원완료
1120060027,2,[특약추가]2020년도 세종특별자치시청 단체보험(10월),구 단체보험 특약,세종특별자치시청,2,2,0,2020.10.15,2020.10.15,2020.10.15 ~ 2021.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,박진수,세종특별자치시청,지원완료
1120060027,1,[특약추가]2020년도 세종특별자치시청 단체보험(9월),구 단체보험 특약,세종특별자치시청,1,1,0,2020.09.24,2020.09.24,2020.09.24 ~ 2021.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,박진수,세종특별자치시청,지원완료
1120060027,0,2020년도 세종특별자치시청 단체보험 갱신,구 단체보험 특약,세종특별자치시청,17,17,0,2020.06.26,2020.06.26,2020.06.29 ~ 2021.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,박진수,세종특별자치시청,지원완료
1120060026,0,2020년 무역협회 9차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,7,7,0,2020.06.26,2020.06.26,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120060025,0,2020년 무역협회 9차 단체보험,구 단체보험 특약,(사)한국무역협회,50,45,5,2020.06.26,2020.06.26,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국무역협회,지원완료
1120060024,0,2020 전라북도경제통상진흥원 단체보험 특약체결(2차),구 단체보험 특약,(재)전북특별자치도경제통상진흥원,40,40,0,2020.06.26,2020.06.26,2020.07.17 ~ 2021.07.16,확정완료,중소기업(구 단체특약),N,전북지사,김성신,전북특별자치도청,지원완료
1120060023,2,[특약추가]2020년 경산시 단체보험,구 단체보험 특약,경산시청,2,2,0,2020.09.25,2020.09.25,2020.10.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,대구경북지사,추현규,경산시청,지원완료
1120060023,1,[특약추가]2020년 경산시 단체보험,구 단체보험 특약,경산시청,1,1,0,2020.07.28,2020.07.28,2020.08.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,대구경북지사,추현규,경산시청,지원완료
1120060023,0,2020년 경산시 단체보험,구 단체보험 특약,경산시청,36,35,1,2020.06.25,2020.06.26,2020.07.01 ~ 2021.06.30,확정완료,중소기업(구 단체특약),N,대구경북지사,추현규,경산시청,지원완료
1120060022,2,[특약추가]2020년 수산무역협회 1차 단체보험,구 단체보험 특약,(사)한국수산무역협회,4,4,0,2020.12.03,2020.12.01,2020.12.01 ~ 2021.06.19,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국수산무역협회,지원완료
1120060022,1,[특약추가]2020년 수산무역협회 1차 단체보험,구 단체보험 특약,(사)한국수산무역협회,2,1,1,2020.08.04,2020.07.31,2020.08.01 ~ 2021.06.19,확정완료,중소기업(구 단체특약),N,수출기업화팀,김기홍,한국수산무역협회,지원완료
